측정일시,권역코드,권역명,측정소코드,측정소명,미세먼지 1시간(㎍/㎥),미세먼지 24시간(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
202004270800,100,도심권,111131,용산구,38,37,18,0.015,0.032,0.5,0.003
202004270800,100,도심권,111121,중구,32,29,19,0.018,0.032,0.4,0.004
202004270800,101,서북권,111181,은평구,46,34,20,0.016,0.032,0.4,0.003
202004270800,101,서북권,111191,서대문구,45,38,20,0.017,0.029,0.7,0.005
202004270900,100,도심권,111123,종로구,32,32,16,0.024,0.033,0.5,0.005
202004270900,100,도심권,111131,용산구,39,38,22,0.021,0.028,0.5,0.003
202004270900,100,도심권,111121,중구,34,30,20,0.02,0.033,0.5,0.004
202004270900,101,서북권,111181,은평구,39,36,19,0.039,0.02,0.3,0.004
202004270900,101,서북권,111191,서대문구,42,39,22,0.029,0.023,0.6,0.005
202004271000,100,도심권,111123,종로구,35,32,17,0.027,0.033,0.5,0.004
202004271000,100,도심권,111131,용산구,43,39,19,0.025,0.027,0.5,0.003
202004271000,100,도심권,111121,중구,34,31,22,0.024,0.03,0.5,0.004
202004271000,101,서북권,111181,은평구,39,37,18,0.048,0.015,0.3,0.004
202004271000,101,서북권,111191,서대문구,43,40,17,0.038,0.018,0.5,0.004
202004271100,100,도심권,111123,종로구,35,33,16,0.032,0.026,0.5,0.004
202004271100,100,도심권,111131,용산구,45,40,21,0.029,0.025,0.4,0.003
202004271100,100,도심권,111121,중구,35,32,22,0.034,0.02,0.4,0.004
202004271100,101,서북권,111181,은평구,39,37,18,0.046,0.018,0.3,0.004
202004271100,101,서북권,111191,서대문구,46,41,19,0.042,0.016,0.5,0.003
202004271200,100,도심권,111123,종로구,37,34,20,0.04,0.016,0.4,0.004
202004271200,100,도심권,111131,용산구,39,40,17,0.037,0.016,0.4,0.003
202004271200,100,도심권,111121,중구,30,32,18,0.041,0.011,0.4,0.003
202004271200,101,서북권,111181,은평구,33,36,18,0.058,0.009,0.2,0.003
202004271200,101,서북권,111191,서대문구,37,41,17,0.051,0.009,0.5,0.003
202004271300,100,도심권,111123,종로구,31,34,19,0.045,0.01,0.4,0.004
202004271300,100,도심권,111131,용산구,36,40,21,0.04,0.015,0.3,0.003
202004271300,100,도심권,111121,중구,26,31,17,0.044,0.007,0.3,0.003
202004271300,101,서북권,111181,은평구,29,35,15,0.061,0.006,0.2,0.003
202004271300,101,서북권,111191,서대문구,27,38,12,0.054,0.006,0.4,0.002
202004271400,100,도심권,111123,종로구,27,32,16,0.044,0.01,0.4,0.003
202004271400,100,도심권,111131,용산구,28,37,14,0.04,0.012,0.3,0.002
202004271400,100,도심권,111121,중구,25,29,15,0.042,0.008,0.3,0.002
202004271400,101,서북권,111181,은평구,22,32,12,0.058,0.006,0.2,0.003
202004271400,101,서북권,111191,서대문구,24,36,11,0.053,0.005,0.4,0.002
202004271500,100,도심권,111123,종로구,26,31,16,0.04,0.011,0.4,0.002
202004271500,100,도심권,111131,용산구,28,35,14,0.04,0.01,0.3,0.002
202004271500,100,도심권,111121,중구,23,28,14,0.041,0.008,0.3,0.002
202004271500,101,서북권,111181,은평구,26,30,12,0.055,0.007,0.2,0.003
202004271500,101,서북권,111191,서대문구,30,33,9,0.05,0.006,0.4,0.002
202004271600,100,도심권,111123,종로구,27,30,15,0.04,0.014,0.4,0.004
202004271600,100,도심권,111131,용산구,27,33,12,0.038,0.014,0.3,0.002
202004271600,100,도심권,111121,중구,24,27,15,0.041,0.01,0.3,0.003
202004271600,101,서북권,111181,은평구,39,32,9,0.057,0.009,0.2,0.003
202004271600,101,서북권,111191,서대문구,37,33,9,0.051,0.008,0.4,0.003
202004271700,100,도심권,111123,종로구,33,30,15,0.041,0.013,0.4,0.003
202004271700,100,도심권,111131,용산구,34,33,13,0.041,0.01,0.3,0.002
202004271700,100,도심권,111121,중구,26,27,14,0.04,0.01,0.3,0.003
202004271700,101,서북권,111181,은평구,37,33,11,0.057,0.01,0.2,0.003
202004271700,101,서북권,111191,서대문구,39,35,14,0.051,0.008,0.4,0.002
202004271800,100,도심권,111123,종로구,32,31,18,0.041,0.014,0.4,0.004
202004271800,100,도심권,111131,용산구,33,33,14,0.039,0.014,0.4,0.002
202004271800,100,도심권,111121,중구,29,27,17,0.04,0.011,0.3,0.003
202004271800,101,서북권,111181,은평구,32,34,11,0.056,0.011,0.2,0.004
202004271800,101,서북권,111191,서대문구,39,37,16,0.05,0.01,0.4,0.003
202004271900,100,도심권,111123,종로구,32,31,20,0.039,0.014,0.4,0.002
202004271900,100,도심권,111131,용산구,30,33,17,0.035,0.015,0.4,0.002
202004271900,100,도심권,111121,중구,25,27,17,0.036,0.013,0.3,0.002
202004271900,101,서북권,111181,은평구,27,34,19,0.052,0.01,0.2,0.003
202004271900,101,서북권,111191,서대문구,23,35,14,0.045,0.011,0.4,0.002
202004272000,100,도심권,111123,종로구,24,31,15,0.034,0.018,0.4,0.003
202004272000,100,도심권,111131,용산구,28,33,13,0.026,0.025,0.4,0.002
202004272000,100,도심권,111121,중구,21,26,14,0.031,0.018,0.3,0.002
202004272000,101,서북권,111181,은평구,26,31,10,0.047,0.012,0.2,0.003
202004272000,101,서북권,111191,서대문구,25,33,12,0.038,0.015,0.4,0.002
202004272100,100,도심권,111123,종로구,25,29,17,0.029,0.021,0.4,0.003
202004272100,100,도심권,111131,용산구,30,32,12,0.02,0.029,0.4,0.002
202004272100,100,도심권,111121,중구,21,25,12,0.027,0.023,0.4,0.002
202004272100,101,서북권,111181,은평구,28,30,10,0.042,0.014,0.2,0.003
202004272100,101,서북권,111191,서대문구,22,30,10,0.03,0.018,0.6,0.003
202004272200,100,도심권,111123,종로구,28,29,15,0.024,0.028,0.4,0.003
202004272200,100,도심권,111131,용산구,33,31,14,0.012,0.037,0.6,0.003
202004272200,100,도심권,111121,중구,23,24,13,0.024,0.025,0.4,0.002
202004272200,101,서북권,111181,은평구,27,29,8,0.024,0.023,0.3,0.003
202004272200,101,서북권,111191,서대문구,26,28,11,0.018,0.028,0.8,0.004
202004272300,100,도심권,111123,종로구,29,28,15,0.018,0.034,0.4,0.003
202004272300,100,도심권,111131,용산구,37,32,17,0.014,0.033,0.4,0.002
202004272300,100,도심권,111121,중구,26,24,14,0.02,0.027,0.4,0.002
202004272300,101,서북권,111181,은평구,29,29,8,0.012,0.031,0.3,0.003
202004272300,101,서북권,111191,서대문구,34,29,14,0.011,0.033,0.8,0.005
202004280000,100,도심권,111123,종로구,28,28,15,0.025,0.026,0.4,0.003
202004280000,100,도심권,111131,용산구,36,33,14,0.017,0.028,0.4,0.002
202004280000,100,도심권,111121,중구,27,24,15,0.021,0.027,0.4,0.003
202004280000,101,서북권,111181,은평구,29,29,10,0.023,0.025,0.3,0.003
202004280000,101,서북권,111191,서대문구,0,28,15,0.031,0.017,0.5,0.003
202004280100,100,도심권,111123,종로구,30,29,16,0.034,0.016,0.5,0.004
202004280100,100,도심권,111131,용산구,33,33,16,0.023,0.017,0.4,0.002
202004280100,100,도심권,111121,중구,27,25,16,0.03,0.018,0.4,0.003
202004280100,101,서북권,111181,은평구,27,29,13,0.034,0.014,0.3,0.003
202004280100,101,서북권,111191,서대문구,31,30,15,0.038,0.011,0.6,0.004
202004280200,100,도심권,111123,종로구,31,29,18,0.027,0.022,0.5,0.003
202004280200,100,도심권,111131,용산구,31,33,16,0.015,0.026,0.5,0.002
202004280200,100,도심권,111121,중구,27,26,17,0.023,0.024,0.4,0.003
202004280200,101,서북권,111181,은평구,28,29,11,0.035,0.01,0.3,0.003
202004280200,101,서북권,111191,서대문구,30,31,16,0.028,0.016,0.8,0.005
202004280300,100,도심권,111123,종로구,35,30,20,0.025,0.024,0.5,0.003
202004280300,100,도심권,111131,용산구,38,34,18,0.011,0.032,0.5,0.002
202004280300,100,도심권,111121,중구,31,27,20,0.022,0.023,0.4,0.003
202004280300,101,서북권,111181,은평구,26,29,11,0.034,0.01,0.3,0.003
202004280300,101,서북권,111191,서대문구,40,33,25,0.02,0.021,0.8,0.005
202004280400,100,도심권,111123,종로구,32,31,18,0.032,0.018,0.4,0.003
202004280400,100,도심권,111131,용산구,39,34,19,0.012,0.031,0.5,0.002
202004280400,100,도심권,111121,중구,30,27,20,0.027,0.02,0.4,0.003
202004280400,101,서북권,111181,은평구,29,28,9,0.031,0.012,0.3,0.003
202004280400,101,서북권,111191,서대문구,31,32,14,0.029,0.015,0.8,0.005
202004280500,100,도심권,111123,종로구,29,31,18,0.032,0.019,0.4,0.003
202004280500,100,도심권,111131,용산구,35,35,17,0.019,0.022,0.4,0.002
202004280500,100,도심권,111121,중구,28,28,19,0.025,0.024,0.4,0.003
202004280500,101,서북권,111181,은평구,22,27,12,0.032,0.013,0.3,0.003
202004280500,101,서북권,111191,서대문구,30,31,16,0.025,0.017,0.7,0.004
202004280600,100,도심권,111123,종로구,30,30,18,0.02,0.03,0.5,0.003
202004280600,100,도심권,111131,용산구,32,35,17,0.017,0.021,0.5,0.002
202004280600,100,도심권,111121,중구,29,28,19,0.006,0.05,0.5,0.003
202004280600,101,서북권,111181,은평구,25,26,15,0.026,0.02,0.2,0.003
202004280600,101,서북권,111191,서대문구,32,31,17,0.011,0.031,0.6,0.003
202004280700,100,도심권,111123,종로구,35,31,21,0.008,0.051,0.6,0.004
202004280700,100,도심권,111131,용산구,31,34,17,0.008,0.032,0.5,0.002
202004280700,100,도심권,111121,중구,31,28,21,0.005,0.051,0.5,0.003
202004280700,101,서북권,111181,은평구,27,26,19,0.019,0.031,0.3,0.003
202004280700,101,서북권,111191,서대문구,38,32,15,0.006,0.038,0.7,0.004
202004280800,100,도심권,111123,종로구,31,31,17,0.024,0.036,0.4,0.003
202004280800,100,도심권,111131,용산구,34,34,19,0.017,0.033,0.5,0.003
202004280800,100,도심권,111121,중구,32,29,19,0.02,0.035,0.4,0.003
202004280800,101,서북권,111181,은평구,44,29,10,0.014,0.04,0.4,0.003
202004280800,101,서북권,111191,서대문구,44,34,22,0.011,0.037,0.7,0.005
202004280900,100,도심권,111123,종로구,30,31,16,0.026,0.033,0.4,0.003
202004280900,100,도심권,111131,용산구,34,34,21,0.026,0.025,0.4,0.003
202004280900,100,도심권,111121,중구,33,30,19,0.025,0.028,0.4,0.003
202004280900,101,서북권,111181,은평구,41,32,19,0.032,0.027,0.3,0.003
202004280900,101,서북권,111191,서대문구,42,37,20,0.031,0.023,0.5,0.003
202004281000,100,도심권,111123,종로구,31,31,16,0.028,0.032,0.4,0.003
202004281000,100,도심권,111131,용산구,35,34,18,0.027,0.026,0.4,0.003
202004281000,100,도심권,111121,중구,31,31,20,0.026,0.029,0.4,0.003
202004281000,101,서북권,111181,은평구,42,35,19,0.035,0.028,0.3,0.003
202004281000,101,서북권,111191,서대문구,45,39,27,0.031,0.025,0.5,0.003
202004281100,100,도심권,111123,종로구,34,31,19,0.033,0.029,0.4,0.004
202004281100,100,도심권,111131,용산구,38,35,19,0.035,0.02,0.4,0.003
202004281100,100,도심권,111121,중구,32,31,24,0.028,0.029,0.4,0.003
202004281100,101,서북권,111181,은평구,47,38,22,0.039,0.028,0.3,0.004
202004281100,101,서북권,111191,서대문구,50,41,25,0.035,0.023,0.5,0.003
202004281200,100,도심권,111123,종로구,35,32,19,0.043,0.021,0.4,0.004
202004281200,100,도심권,111131,용산구,37,35,18,0.045,0.016,0.4,0.003
202004281200,100,도심권,111121,중구,34,31,21,0.04,0.02,0.4,0.003
202004281200,101,서북권,111181,은평구,42,38,25,0.056,0.018,0.2,0.004
202004281200,101,서북권,111191,서대문구,38,41,20,0.053,0.014,0.4,0.003
202004281300,100,도심권,111123,종로구,37,33,18,0.049,0.018,0.4,0.004
202004281300,100,도심권,111131,용산구,39,36,19,0.051,0.014,0.4,0.003
202004281300,100,도심권,111121,중구,31,31,22,0.045,0.019,0.4,0.004
202004281300,101,서북권,111181,은평구,42,39,19,0.069,0.013,0.2,0.004
202004281300,101,서북권,111191,서대문구,38,40,19,0.061,0.011,0.4,0.003
202004281400,100,도심권,111123,종로구,34,34,19,0.052,0.017,0.4,0.004
202004281400,100,도심권,111131,용산구,38,37,17,0.058,0.013,0.4,0.003
202004281400,100,도심권,111121,중구,33,32,22,0.052,0.015,0.3,0.004
202004281400,101,서북권,111181,은평구,39,39,18,0.075,0.012,0.2,0.004
202004281400,101,서북권,111191,서대문구,38,40,20,0.066,0.011,0.4,0.003
202004281500,100,도심권,111123,종로구,36,34,17,0.053,0.017,0.4,0.004
202004281500,100,도심권,111131,용산구,39,37,20,0.056,0.013,0.3,0.003
202004281500,100,도심권,111121,중구,30,32,19,0.051,0.015,0.3,0.004
202004281500,101,서북권,111181,은평구,43,39,16,0.075,0.013,0.2,0.004
202004281500,101,서북권,111191,서대문구,48,40,20,0.066,0.012,0.5,0.003
202004281600,100,도심권,111123,종로구,33,34,17,0.051,0.018,0.4,0.005
202004281600,100,도심권,111131,용산구,38,37,17,0.054,0.013,0.3,0.003
202004281600,100,도심권,111121,중구,29,31,17,0.049,0.015,0.3,0.004
202004281600,101,서북권,111181,은평구,40,39,20,0.073,0.014,0.2,0.004
202004281600,101,서북권,111191,서대문구,43,41,16,0.065,0.012,0.4,0.003
202004281700,100,도심권,111123,종로구,33,34,17,0.048,0.019,0.4,0.004
202004281700,100,도심권,111131,용산구,37,37,13,0.051,0.015,0.4,0.003
202004281700,100,도심권,111121,중구,28,31,18,0.046,0.018,0.4,0.004
202004281700,101,서북권,111181,은평구,39,40,16,0.069,0.014,0.2,0.004
202004281700,101,서북권,111191,서대문구,32,40,14,0.062,0.013,0.5,0.003
202004281800,100,도심권,111123,종로구,33,34,18,0.047,0.021,0.4,0.005
202004281800,100,도심권,111131,용산구,33,36,15,0.049,0.017,0.4,0.003
202004281800,100,도심권,111121,중구,28,30,19,0.048,0.016,0.4,0.003
202004281800,101,서북권,111181,은평구,37,40,17,0.066,0.016,0.3,0.004
202004281800,101,서북권,111191,서대문구,31,40,15,0.061,0.013,0.5,0.003
202004281900,100,도심권,111123,종로구,35,34,21,0.045,0.023,0.4,0.004
202004281900,100,도심권,111131,용산구,31,35,16,0.046,0.018,0.4,0.003
202004281900,100,도심권,111121,중구,29,30,21,0.044,0.019,0.4,0.004
202004281900,101,서북권,111181,은평구,35,39,17,0.059,0.02,0.3,0.004
202004281900,101,서북권,111191,서대문구,33,37,15,0.058,0.015,0.5,0.002
202004282000,100,도심권,111123,종로구,35,34,20,0.041,0.021,0.5,0.005
202004282000,100,도심권,111131,용산구,35,35,16,0.042,0.02,0.5,0.003
202004282000,100,도심권,111121,중구,32,30,21,0.042,0.017,0.4,0.003
202004282000,101,서북권,111181,은평구,48,41,12,0.049,0.025,0.4,0.004
202004282000,101,서북권,111191,서대문구,49,38,20,0.055,0.016,0.5,0.003
202004282100,100,도심권,111123,종로구,42,36,20,0.04,0.023,0.5,0.004
202004282100,100,도심권,111131,용산구,44,36,22,0.04,0.018,0.5,0.003
202004282100,100,도심권,111121,중구,34,31,25,0.042,0.016,0.4,0.003
202004282100,101,서북권,111181,은평구,68,45,28,0.048,0.022,0.4,0.004
202004282100,101,서북권,111191,서대문구,51,41,26,0.048,0.019,0.6,0.003
202004282200,100,도심권,111123,종로구,44,37,26,0.038,0.023,0.5,0.003
202004282200,100,도심권,111131,용산구,42,38,23,0.039,0.019,0.5,0.003
202004282200,100,도심권,111121,중구,39,33,24,0.039,0.018,0.4,0.003
202004282200,101,서북권,111181,은평구,56,48,34,0.059,0.016,0.4,0.004
202004282200,101,서북권,111191,서대문구,55,45,26,0.054,0.014,0.6,0.003
202004282300,100,도심권,111123,종로구,50,40,29,0.039,0.023,0.5,0.005
202004282300,100,도심권,111131,용산구,45,40,26,0.042,0.021,0.5,0.003
202004282300,100,도심권,111121,중구,43,35,28,0.037,0.022,0.5,0.003
202004282300,101,서북권,111181,은평구,57,51,35,0.046,0.02,0.4,0.003
202004282300,101,서북권,111191,서대문구,59,48,35,0.051,0.014,0.7,0.003
202004290000,100,도심권,111123,종로구,54,43,31,0.042,0.02,0.5,0.004
202004290000,100,도심권,111131,용산구,48,42,27,0.042,0.019,0.5,0.003
202004290000,100,도심권,111121,중구,47,37,31,0.038,0.021,0.5,0.004
202004290000,101,서북권,111181,은평구,64,54,36,0.048,0.018,0.4,0.003
202004290000,101,서북권,111191,서대문구,0,49,40,0.05,0.013,0.8,0.004
202004290100,100,도심권,111123,종로구,51,45,31,0.04,0.019,0.5,0.004
202004290100,100,도심권,111131,용산구,49,43,27,0.035,0.017,0.5,0.003
202004290100,100,도심권,111121,중구,49,40,30,0.041,0.016,0.5,0.003
202004290100,101,서북권,111181,은평구,57,54,39,0.052,0.014,0.4,0.003
202004290100,101,서북권,111191,서대문구,61,52,39,0.052,0.011,0.8,0.004
202004290200,100,도심권,111123,종로구,48,46,29,0.04,0.018,0.6,0.004
202004290200,100,도심권,111131,용산구,44,43,27,0.03,0.018,0.7,0.002
202004290200,100,도심권,111121,중구,47,41,29,0.039,0.015,0.6,0.004
202004290200,101,서북권,111181,은평구,55,54,35,0.053,0.01,0.4,0.003
202004290200,101,서북권,111191,서대문구,58,53,34,0.053,0.009,0.7,0.003
202004290300,100,도심권,111123,종로구,53,47,30,0.04,0.016,0.6,0.005
202004290300,100,도심권,111131,용산구,45,44,26,0.028,0.017,0.7,0.002
202004290300,100,도심권,111121,중구,47,43,31,0.039,0.013,0.5,0.003
202004290300,101,서북권,111181,은평구,49,53,36,0.049,0.01,0.4,0.003
202004290300,101,서북권,111191,서대문구,60,54,37,0.046,0.01,0.8,0.003
202004290400,100,도심권,111123,종로구,53,48,32,0.032,0.021,0.6,0.004
202004290400,100,도심권,111131,용산구,42,43,27,0.034,0.012,0.6,0.002
202004290400,100,도심권,111121,중구,45,43,32,0.032,0.018,0.6,0.003
202004290400,101,서북권,111181,은평구,53,53,34,0.048,0.009,0.4,0.003
202004290400,101,서북권,111191,서대문구,55,54,38,0.038,0.013,0.8,0.003
202004290500,100,도심권,111123,종로구,55,49,32,0.033,0.021,0.6,0.004
202004290500,100,도심권,111131,용산구,44,43,24,0.034,0.012,0.5,0.003
202004290500,100,도심권,111121,중구,47,44,35,0.028,0.02,0.5,0.003
202004290500,101,서북권,111181,은평구,53,53,38,0.051,0.009,0.4,0.003
202004290500,101,서북권,111191,서대문구,55,54,39,0.032,0.016,0.8,0.003
202004290600,100,도심권,111123,종로구,52,50,31,0.029,0.025,0.6,0.004
202004290600,100,도심권,111131,용산구,40,43,25,0.032,0.014,0.6,0.003
202004290600,100,도심권,111121,중구,48,45,33,0.024,0.026,0.6,0.003
202004290600,101,서북권,111181,은평구,55,53,34,0.035,0.022,0.4,0.003
202004290600,101,서북권,111191,서대문구,59,56,43,0.018,0.027,0.8,0.002
202004290700,100,도심권,111123,종로구,52,51,29,0.025,0.032,0.6,0.003
202004290700,100,도심권,111131,용산구,43,43,25,0.025,0.022,0.6,0.002
202004290700,100,도심권,111121,중구,48,45,36,0.011,0.044,0.6,0.003
202004290700,101,서북권,111181,은평구,59,56,38,0.031,0.026,0.4,0.003
202004290700,101,서북권,111191,서대문구,63,57,48,0.009,0.038,0.8,0.003
202004290800,100,도심권,111123,종로구,50,51,29,0.024,0.037,0.6,0.004
202004290800,100,도심권,111131,용산구,46,44,28,0.03,0.022,0.5,0.003
202004290800,100,도심권,111121,중구,47,46,33,0.017,0.042,0.6,0.004
202004290800,101,서북권,111181,은평구,59,57,37,0.035,0.025,0.4,0.004
202004290800,101,서북권,111191,서대문구,67,60,48,0.029,0.025,0.7,0.004
202004290900,100,도심권,111123,종로구,47,51,26,0.027,0.034,0.6,0.004
202004290900,100,도심권,111131,용산구,47,44,26,0.031,0.024,0.5,0.004
202004290900,100,도심권,111121,중구,45,47,30,0.024,0.034,0.6,0.004
202004290900,101,서북권,111181,은평구,57,57,39,0.038,0.027,0.4,0.004
202004290900,101,서북권,111191,서대문구,61,61,39,0.035,0.023,0.7,0.004
202004291000,100,도심권,111123,종로구,39,49,21,0.033,0.029,0.5,0.005
202004291000,100,도심권,111131,용산구,44,45,25,0.033,0.024,0.5,0.004
202004291000,100,도심권,111121,중구,37,45,23,0.028,0.033,0.6,0.004
202004291000,101,서북권,111181,은평구,53,56,33,0.047,0.025,0.4,0.004
202004291000,101,서북권,111191,서대문구,53,60,29,0.044,0.021,0.6,0.004
202004291100,100,도심권,111123,종로구,39,47,24,0.039,0.028,0.5,0.005
202004291100,100,도심권,111131,용산구,45,45,25,0.04,0.022,0.5,0.004
